principio_ativo,produto,apresentacao,forma_farmaceutica,concentracao_texto,via_administracao,classe_terapeutica,controle,fonte
flunitrazepam,ROHYPNOL,1 MG COM REV CT BL AL PLAS PVC/PE/PVDC TRANS X 30,comprimido revestido,1 mg,oral,N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS,controle_especial_notificacao,ANVISA/CMED 2026-06
flunitrazepam,ROHYDORM,1 MG COM REV CT BL AL PLAS PVC TRANS X 20,comprimido revestido,1 mg,oral,N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS,controle_especial_notificacao,ANVISA/CMED 2026-06
flunitrazepam,ROHYDORM,1 MG COM REV CT BL AL PLAS PVC TRANS X 30,comprimido revestido,1 mg,oral,N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS,controle_especial_notificacao,ANVISA/CMED 2026-06
flunitrazepam,ROHYDORM,2 MG COM REV CT BL AL PLAS PVC TRANS X 20,comprimido revestido,2 mg,oral,N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS,controle_especial_notificacao,ANVISA/CMED 2026-06
flunitrazepam,ROHYDORM,2 MG COM REV CT BL AL PLAS PVC TRANS X 30,comprimido revestido,2 mg,oral,N5B1 - HIPNÓTICOS E SEDATIVOS NÃO BARBITÚRICOS PUROS,controle_especial_notificacao,ANVISA/CMED 2026-06
fluocinolona acetonida + cloridrato de lidocaina + sulfato de neomicina + sulfato de polimixina b,OTOMIXYN,"0,250 MG/ ML + 10.000 UI/ ML + 3,500 MG/ ML + 20 MG/ ML SOL OTO CT FR PLAS OPC GOT X 5 ML",solução oto,"0,250 mg/ ml + 10.000 ui/ ml + 3,500 mg/ ml + 20 mg/ ml",,S2C - ASSOCIAÇÕES OTOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fluocinolona acetonida + cloridrato de lidocaina + sulfato de neomicina + sulfato de polimixina b,ELOTIN,"0,275 MG/ML + 3,85 MG/ML + 11.000 UI/ML + 20 MG/ML SOL GOT OTO CX 50 FR GOT PLAS TRANS X 5 ML (EMB HOSP)",solução got oto,"0,275 mg/ml + 3,85 mg/ml + 11.000 ui/ml + 20 mg/ml",,S2C - ASSOCIAÇÕES OTOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS,nao_classificado,ANVISA/CMED 2026-06
fluocinolona acetonida + cloridrato de lidocaina + sulfato de neomicina + sulfato de polimixina b,FLUOCINOLONA ACETONIDA + SULFATO DE POLIMIXINA B + SULFATO DE NEOMICINA + CLORIDRATO DE LIDOCAINA,"0,250MG/ML + 10.000 UI/ML + 3,5 MG/ML + 20 MG/ML SOL OTO CT FR PLAS OPC GOT X 10 ML",solução oto,"0,250 mg/ml + 10.000 ui/ml + 3,5 mg/ml + 20 mg/ml",,S2C - ASSOCIAÇÕES OTOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fluocinolona acetonida + cloridrato de lidocaina + sulfato de neomicina + sulfato de polimixina b,OTOSYLASE,"0,250MG/ML + 10.000 UI/ML + 3,5 MG/ML + 20 MG/ML SOL OTO CT FR GOT PLAS OPC X 10 ML",solução oto,"0,250 mg/ml + 10.000 ui/ml + 3,5 mg/ml + 20 mg/ml",,S2C - ASSOCIAÇÕES OTOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fluocinolona acetonida + cloridrato de lidocaina + sulfato de neomicina + sulfato de polimixina b,FLUOCINOLONA ACETONIDA + SULFATO DE POLIMIXINA B + SULFATO DE NEOMICINA + CLORIDRATO DE LIDOCAÍNA,"0,250 MG/ ML + 10.000 UI/ ML + 3,500 MG/ ML + 20 MG/ ML SOL OTO CT FR PLAS OPC GOT X 10 ML",solução oto,"0,250 mg/ ml + 10.000 ui/ ml + 3,500 mg/ ml + 20 mg/ ml",,S2C - ASSOCIAÇÕES OTOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fluocinolona acetonida + cloridrato de lidocaina + sulfato de polimixina b + neomicina,OTOSYLASE,"0,250MG/ML + 10.000 UI/ML + 3,5 MG/ML + 20 MG/ML SOL OTO CT FR GOT PLAS OPC X 5 ML",solução oto,"0,250 mg/ml + 10.000 ui/ml + 3,5 mg/ml + 20 mg/ml",,S2C - ASSOCIAÇÕES OTOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fluocinolona acetonida + sulfato de neomicina,ELOTIN,"0,275 MG/ML + 3,85 MG/ML + 11.000 UI/ML + 20 MG/ML SOL GOT OTO CT FR GOT PLAS TRANS  X 5 ML",solução got oto,"0,275 mg/ml + 3,85 mg/ml + 11.000 ui/ml + 20 mg/ml",,S2C - ASSOCIAÇÕES OTOLÓGICAS CORTICOSTERÓIDES COM ANTIINFECCIOSOS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluocinolona acetonida + tretinoína + hidroquinona,HIDROQUINONA+ TRETINOINA + FLUOCINOLONA ACETONIDA,"40 MG/G + 0,5 MG/G +0,1 MG/G  CREM DERM CT BG AL X 15 G",creme dermatológico,"40 mg/g + 0,5 mg/g +0,1 mg/g",tópica,D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS,nao_classificado,ANVISA/CMED 2026-06
fluocinolona acetonida + tretinoína + hidroquinona,HIDROQUINONA+ TRETINOINA + FLUOCINOLONA ACETONIDA,"40 MG/G + 0,5 MG/G +0,1 MG/G CREM DERM CT BG AL X 30 G",creme dermatológico,"40 mg/g + 0,5 mg/g +0,1 mg/g",tópica,D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS,nao_classificado,ANVISA/CMED 2026-06
fluocinolona acetonida + tretinoína + hidroquinona,TRINULOX,"40 MG/G + 0,5 MG/G + 0,1 MG/G CREM CT BG AL X 15 G",creme,"40 mg/g + 0,5 mg/g + 0,1 mg/g",tópica,D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluocinolona acetonida + tretinoína + hidroquinona,HORMOSKIN,"40 MG/G + 0,5 MG/G + 0,1 MG/G CREM DERM CT BG AL X 6 G",creme dermatológico,"40 mg/g + 0,5 mg/g + 0,1 mg/g",tópica,D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluocinolona acetonida + tretinoína + hidroquinona,HORMOSKIN,"40 MG/G + 0,5 MG/G + 0,1 MG/G CREM DERM CT BG AL X 10 G",creme dermatológico,"40 mg/g + 0,5 mg/g + 0,1 mg/g",tópica,D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluocinolona acetonida + tretinoína + hidroquinona,HORMOSKIN,"40 MG/G + 0,5 MG/G + 0,1 MG/G CREM DERM CT BG AL X 15 G",creme dermatológico,"40 mg/g + 0,5 mg/g + 0,1 mg/g",tópica,D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluocinolona acetonida + tretinoína + hidroquinona,HORMOSKIN,"40 MG/G + 0,5 MG/G + 0,1 MG/G CREM DERM CT BG AL X 30 G",creme dermatológico,"40 mg/g + 0,5 mg/g + 0,1 mg/g",tópica,D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluocinolona acetonida + tretinoína + hidroquinona,SUAVICID,"40 MG/G + 0,5 MG/G +0,1 MG/G CREM DERM CT BG AL X 10 G",creme dermatológico,"40 mg/g + 0,5 mg/g +0,1 mg/g",tópica,D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS,nao_classificado,ANVISA/CMED 2026-06
fluocinolona acetonida + tretinoína + hidroquinona,SUAVICID,"40 MG/G + 0,5 MG/G +0,1 MG/G CREM DERM CT BG AL X 15 G",creme dermatológico,"40 mg/g + 0,5 mg/g +0,1 mg/g",tópica,D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS,nao_classificado,ANVISA/CMED 2026-06
fluocinolona acetonida + tretinoína + hidroquinona,SUAVICID,"40 MG/G + 0,5 MG/G +0,1 MG/G CREM DERM CT BG AL X 30 G",creme dermatológico,"40 mg/g + 0,5 mg/g +0,1 mg/g",tópica,D11A - OUTRAS PREPARAÇÕES DERMATOLOGICAS,nao_classificado,ANVISA/CMED 2026-06
fluoruracila,FAULDFLUOR,50 MG/ML SOL INJ CT 5 FA VD TRANS X 10 ML,solução injetável,50 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,nao_classificado,ANVISA/CMED 2026-06
fluoruracila,FAULDFLUOR,50 MG/ML SOL INJ CT  FA VD TRANS X 50 ML,solução injetável,50 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,nao_classificado,ANVISA/CMED 2026-06
fluoruracila,FLUSAN,50 MG/ML SOL INJ CT 50 FA VD TRANS X 10 ML,solução injetável,50 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fluoruracila,FLUSAN,50 MG/ML SOL INJ CT 20 FA VD TRANS X 20 ML,solução injetável,50 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fluoruracila,FLUSAN,50 MG/ML SOL INJ CT FA VD TRANS X 10 ML,solução injetável,50 mg/ml,parenteral,L1A - AGENTES ANTINEOPLÁSICOS ALQUILANTES,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fluoruracila,FLUSAN,50 MG/ML SOL INJ CT FA VD TRANS X 20 ML,solução injetável,50 mg/ml,parenteral,L1A - AGENTES ANTINEOPLÁSICOS ALQUILANTES,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fluoruracila,FLUORURACILA,25 MG/ML SOL INJ CT 20 FA VD TRANS X 10 ML,solução injetável,25 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluoruracila,FLUORURACILA,25 MG/ML SOL INJ CT 50 FA VD TRANS X 10 ML,solução injetável,25 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluoruracila,FLUORURACILA,25 MG/ML SOL INJ CT FA VD TRANS X 20 ML,solução injetável,25 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluoruracila,FLUORURACILA,25 MG/ML SOL INJ CT 5 FA VD TRANS X 20 ML,solução injetável,25 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluoruracila,FLUORURACILA,25 MG/ML SOL INJ CX 50 FA VD TRANS X 20 ML,solução injetável,25 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluoruracila,FLUORURACILA,25 MG/ML SOL INJ CT FA VD TRANS X 40 ML,solução injetável,25 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluoruracila,FLUORURACILA,25 MG/ML SOL INJ CX 50 FA VD TRANS X 40 ML,solução injetável,25 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluoruracila,EFURIX,50 MG/G CREM DERM CT BG AL X 15 G,creme dermatológico,50 mg/g,tópica,L1X9 - TODOS OS OUTROS ANTINEOPLÁSICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
fluoruracila,FLUORURACILA,50 MG/ML SOL INJ CT FA VD TRANS X 5 ML,solução injetável,50 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,nao_classificado,ANVISA/CMED 2026-06
fluoruracila,FLUORURACILA,50 MG/ML SOL INJ CT FA VD TRANS X 10 ML,solução injetável,50 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,nao_classificado,ANVISA/CMED 2026-06
fluoruracila,FLUORURACILA,50 MG/ML SOL INJ CT FA VD TRANS X 20 ML,solução injetável,50 mg/ml,parenteral,L1B - AGENTES ANTINEOPLÁSICOS ANTIMETABÓLITOS,nao_classificado,ANVISA/CMED 2026-06
flurandrenolida,DRENISON,"0,125 MG/G CREM DERM CT BG AL X 30 G",creme dermatológico,"0,125 mg/g",tópica,D7A - CORTICOESTERÓIDES TÓPICOS PUROS,nao_classificado,ANVISA/CMED 2026-06
flurandrenolida,DRENISON,"0,125 MG/G  POM  DERM CT BG AL X 30 G",pomada dermatológica,"0,125 mg/g",tópica,D7A - CORTICOESTERÓIDES TÓPICOS PUROS,nao_classificado,ANVISA/CMED 2026-06
flurandrenolida,DRENISON,"0,5 MG/ML LOC CT FR PLAS OPC GOT X 30 ML",loção,"0,5 mg/ml",tópica,D7A - CORTICOESTERÓIDES TÓPICOS PUROS,nao_classificado,ANVISA/CMED 2026-06
flurandrenolida + sulfato de neomicina,DRENISON N,"0,125 MG + 3,5 MG/G CREM DERM CT BG AL X 30 G",creme dermatológico,"0,125 mg + 3,5 mg/g",tópica,D7B1 - CORTICOESTERÓIDES ASSOCIADOS A ANTIBACTERIANOS,nao_classificado,ANVISA/CMED 2026-06
flurandrenolida + sulfato de neomicina,DRENISON N,"0,125 MG + 3,5 MG/G POM  DERM CT BG AL X 30 G",pomada dermatológica,"0,125 mg + 3,5 mg/g",tópica,D7B1 - CORTICOESTERÓIDES ASSOCIADOS A ANTIBACTERIANOS,nao_classificado,ANVISA/CMED 2026-06
flurbiprofeno,TARGUS,"40 MG (0,3 MG/CM2) ADES TRANS CT 2 SACH X 5 ADES + 1 BAND",adesivo transdérmico,"40 mg 0,3 mg/cm2",transdérmica,S1R - ANTIINFLAMATÓRIOS OFTALMOLÓGICOS NÃO ESTEROIDAIS,nao_classificado,ANVISA/CMED 2026-06
flurbiprofeno,TARGUS,"40 MG (0,3 MG/CM2) ADES TRANS CT 1 SACH X 5 ADES + 1 BAND",adesivo transdérmico,"40 mg 0,3 mg/cm2",transdérmica,M2A - ANTIRREUMÁTICOS E ANALGÉSICOS TÓPICOS,nao_classificado,ANVISA/CMED 2026-06
flurbiprofeno,SABIVARNEX,"40 MG (0,3 MG/CM2) ADES TRANS CT 2 SACH X 5 ADES + 1 BAND",adesivo transdérmico,"40 mg 0,3 mg/cm2",transdérmica,M2A - ANTIRREUMÁTICOS E ANALGÉSICOS TÓPICOS,nao_classificado,ANVISA/CMED 2026-06
flurbiprofeno,SABIVARNEX,"40 MG (0,3 MG/CM2) ADES TRANS CT 1 SACH X 5 ADES + 1 BAND",adesivo transdérmico,"40 mg 0,3 mg/cm2",transdérmica,M2A - ANTIRREUMÁTICOS E ANALGÉSICOS TÓPICOS,nao_classificado,ANVISA/CMED 2026-06
flurbiprofeno,STREPSILS,"8,75 MG PAS DURA CT BL AL PLAS  PVC/PVDC OPC X 8 (SBR MEL + LIMÃO)",pastilha dura,"8,75 mg",bucal,R2A - PREPARAÇÕES PARA GARGANTA,venda_livre,ANVISA/CMED 2026-06
flurbiprofeno,STREPSILS,"8,75 MG PAS DURA CT BL AL PLAS  PVC/PVDC OPC X 16 (SBR MEL + LIMÃO)",pastilha dura,"8,75 mg",bucal,R2A - PREPARAÇÕES PARA GARGANTA,venda_livre,ANVISA/CMED 2026-06
flurbiprofeno,STREPSILS,"8,75 MG PAS DURA CT BL AL PLAS  PVC/PVDC OPC X 8 (SBR LARANJA)",pastilha dura,"8,75 mg",bucal,R2A - PREPARAÇÕES PARA GARGANTA,venda_livre,ANVISA/CMED 2026-06
flurbiprofeno,STREPSILS,"8,75 MG PAS DURA CT BL AL PLAS  PVC/PVDC OPC X 16 (SBR LARANJA)",pastilha dura,"8,75 mg",bucal,R2A - PREPARAÇÕES PARA GARGANTA,venda_livre,ANVISA/CMED 2026-06
flurbiprofeno,STREPSILS,"8,75 MG PAS DURA CT BL AL PLAS  PVC/PVDC OPC X 24 (SBR MEL + LIMÃO)",pastilha dura,"8,75 mg",bucal,R2A - PREPARAÇÕES PARA GARGANTA,venda_livre,ANVISA/CMED 2026-06
flutamida,FLUTAMIDA,250 MG COM CT BL AL PLAS TRANS X 20,comprimido,250 mg,oral,L2B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
flutamida,TEFLUT,250 MG COM CT BL AL PLAS TRANS X 20,comprimido,250 mg,oral,L2B2 - HORMÔNIOS ANTIANDROGÊNICOS CITOSTÁTICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
folinato de cálcio,FAULDLEUCO,10 MG/ML SOL INJ CT  FA VD AMB X 5 ML,solução injetável,10 mg/ml,parenteral,V3D - AGENTES DESINTOXICANTES PARA O TRATAMENTO DE NEOPLASISAS,nao_classificado,ANVISA/CMED 2026-06
folinato de cálcio,FAULDLEUCO,10 MG/ML SOL INJ CT  FA  VD AMB X 30 ML,solução injetável,10 mg/ml,parenteral,V3D - AGENTES DESINTOXICANTES PARA O TRATAMENTO DE NEOPLASISAS,nao_classificado,ANVISA/CMED 2026-06
folinato de cálcio,FAULDLEUCO,10 MG/ML SOL INJ CT FA VD TRANS X 5 ML,solução injetável,10 mg/ml,parenteral,V3D - AGENTES DESINTOXICANTES PARA O TRATAMENTO DE NEOPLASISAS,venda_sob_prescricao,ANVISA/CMED 2026-06
folinato de cálcio,FAULDLEUCO,10 MG/ML SOL INJ CT FA VD TRANS X 30 ML,solução injetável,10 mg/ml,parenteral,V3D - AGENTES DESINTOXICANTES PARA O TRATAMENTO DE NEOPLASISAS,venda_sob_prescricao,ANVISA/CMED 2026-06
folinato de cálcio,FOLINATO DE CALCIO,50 MG PO LIOF SOL INJ CX 50 FA VD AMB (EMB HOSP),pó liofilizado para solução injetável,50 mg,parenteral,V3D - AGENTES DESINTOXICANTES PARA O TRATAMENTO DE NEOPLASISAS,nao_classificado,ANVISA/CMED 2026-06
folinato de cálcio,FOLINATO DE CÁLCIO,10 MG/ML SOL INJ IV/IM CT 50 FA VD TRANS X 5 ML,solução injetável,10 mg/ml,"intravenosa, intramuscular",V3D - AGENTES DESINTOXICANTES PARA O TRATAMENTO DE NEOPLASISAS,venda_sob_prescricao,ANVISA/CMED 2026-06
folinato de cálcio,FOLINATO DE CÁLCIO,10 MG/ML SOL INJ IV/IM CT 10 FA VD TRANS X 30 ML,solução injetável,10 mg/ml,"intravenosa, intramuscular",V3D - AGENTES DESINTOXICANTES PARA O TRATAMENTO DE NEOPLASISAS,venda_sob_prescricao,ANVISA/CMED 2026-06
folinato de cálcio,FOLINAC,15 MG COM CX BL AL PLAS PVC TRANS X 500,comprimido,15 mg,oral,V3D - AGENTES DESINTOXICANTES PARA O TRATAMENTO DE NEOPLASISAS,venda_sob_prescricao,ANVISA/CMED 2026-06
fondaparinux sódico,ARIXTRA,"2,5 MG SOL INJ IV/SC CT SER PREENC VD TRANS X 2",solução injetável,"2,5 mg","intravenosa, subcutânea",B1X - OUTROS AGENTES ANTITROMBÓTICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
fondaparinux sódico,ARIXTRA,"7,5 MG SOL INJ SC CT SER PREENC VD TRANS X 2",solução injetável,"7,5 mg",subcutânea,B1X - OUTROS AGENTES ANTITROMBÓTICOS,venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,EMEND INJETÁVEL,150 MG PO LIOF SOL INFUS IV CT FA VD TRANS X 10 ML,pó liofilizado para solução para infusão,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,FOSAPREPITANTO DIMEGLUMINA,150 MG PO LIOF SOL INFUS IV CT FA VD TRANS,pó liofilizado para solução para infusão,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,FOSAPREPITANTO DIMEGLUMINA,150 MG PO LIOF SOL INFUS IV CT 10 FA VD TRANS,pó liofilizado para solução para infusão,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,ENEK,150 MG PO LIOF SOL INFUS IV CT FA VD TRANS,pó liofilizado para solução para infusão,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,ENEK,150 MG PO LIOF SOL INFUS IV CT 10 FA VD TRANS,pó liofilizado para solução para infusão,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,FOSAPREPITANTO DIMEGLUMINA,150 MG PO LIOF SOL INJ IV CT FA VD TRANS X 5 ML,pó liofilizado para solução injetável,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,FOSAPREPITANTO DIMEGLUMINA,150 MG PO LIOF SOL INJ IV CT FA VD TRANS,pó liofilizado para solução injetável,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,FOZA,150 MG PO LIOF SOL INJ IV CT 10 FA VD TRANS,pó liofilizado para solução injetável,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,FOPITANT,150 MG PO LIOF SOL INFUS IV CT FA VD TRANS,pó liofilizado para solução para infusão,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,FOPITANT,150 MG PO LIOF SOL INFUS IV CT 10 FA VD TRANS,pó liofilizado para solução para infusão,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,FOSAPREPITANTO DIMEGLUMINA,150 MG PO LIOF SOL INFUS IV CT FA VD TRANS,pó liofilizado para solução para infusão,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosaprepitanto dimeglumina,FOSAPREPITANTO DIMEGLUMINA,150 MG PO LIOF SOL INFUS IV CT 10 FA VD TRANS,pó liofilizado para solução para infusão,150 mg,intravenosa,"A4A2 - ANTIEMÉTICOS E ANTINAUSEANTES, ANTAGONISTAS NK1",venda_sob_prescricao,ANVISA/CMED 2026-06
fosfato de clindamicina,FOSFATO DE CLINDAMICINA,150 MG/ML SOL INJ IV/IM CX 50 AMP VD AMB X 2 ML,solução injetável,150 mg/ml,"intravenosa, intramuscular",J1F - MACROLIDEOS E SIMILARES,venda_sob_prescricao,ANVISA/CMED 2026-06
fosfato de clindamicina,FOSFATO DE CLINDAMICINA,150 MG/ML SOL INJ IV/IM CX 50 AMP VD AMB X 4 ML,solução injetável,150 mg/ml,"intravenosa, intramuscular",J1F - MACROLIDEOS E SIMILARES,venda_sob_prescricao,ANVISA/CMED 2026-06
fosfato de clindamicina,HYCLIN,150 MG/ML SOL INJ CX 50 AMP VD TRANS  X 4 ML,solução injetável,150 mg/ml,parenteral,J1F - MACROLIDEOS E SIMILARES,venda_sob_prescricao,ANVISA/CMED 2026-06
fosfato de clindamicina,HYCLIN,150 MG/ML SOL INJ CX 100 AMP VD TRANS  X 4 ML,solução injetável,150 mg/ml,parenteral,J1F - MACROLIDEOS E SIMILARES,venda_sob_prescricao,ANVISA/CMED 2026-06
fosfato de clindamicina,FOSFATO DE CLINDAMICINA,150 MG/ML SOL INJ CX C/ COLM 50 AMP VD TRANS X 4 ML,solução injetável,150 mg/ml,parenteral,J1F - MACROLIDEOS E SIMILARES,venda_sob_prescricao,ANVISA/CMED 2026-06
fosfato de clindamicina,FOSFATO DE CLINDAMICINA,150 MG/ML SOL INJ CX 100 AMP VD TRANS X 4 ML,solução injetável,150 mg/ml,parenteral,J1F - MACROLIDEOS E SIMILARES,nao_classificado,ANVISA/CMED 2026-06
fosfato de clindamicina,CLINDARIX,150 MG/ML SOL INJ CT AMP VD TRANS X 2 ML,solução injetável,150 mg/ml,parenteral,J1F - MACROLIDEOS E SIMILARES,venda_sob_prescricao,ANVISA/CMED 2026-06
fosfato de clindamicina,CLINDARIX,150 MG/ML SOL INJ CT AMP VD TRANS X 4 ML,solução injetável,150 mg/ml,parenteral,J1F - MACROLIDEOS E SIMILARES,venda_sob_prescricao,ANVISA/CMED 2026-06
fosfato de clindamicina,CLINDARIX,150 MG/ML SOL INJ CT AMP VD TRANS X 6 ML,solução injetável,150 mg/ml,parenteral,J1F - MACROLIDEOS E SIMILARES,venda_sob_prescricao,ANVISA/CMED 2026-06
fosfato de codeína,CODEIN,60 MG COM CT BL AL PLAS PVC/PVDC TRANS X 30,comprimido,60 mg,oral,N2A - ANALGÉSICOS NARCÓTICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fosfato de codeína,CODEIN,30 MG COM CT BL AL PLAS  PVC/PVDC TRANS X 30,comprimido,30 mg,oral,N2A - ANALGÉSICOS NARCÓTICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fosfato de codeína,CODEIN,3 MG/ML SOL OR CT FR VD AMB X 120 ML + SER DOS,solução oral,3 mg/ml,oral,N2A - ANALGÉSICOS NARCÓTICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fosfato de codeína,CODEIN,30 MG/ML SOL INJ IM/SC CX 25 AMP VD AMB X 2 ML,solução injetável,30 mg/ml,"intramuscular, subcutânea",N2A - ANALGÉSICOS NARCÓTICOS,controle_especial_notificacao,ANVISA/CMED 2026-06
fosfato de codeína,CODEIN,30 MG COM CT BL AL PLAS PVC/PVDC TRANS X 12,comprimido,30 mg,oral,N2A - ANALGÉSICOS NARCÓTICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fosfato de codeína,CODEIN,60 MG COM CT BL AL PLAS PVC/PVDC TRANS X 12,comprimido,60 mg,oral,N2A - ANALGÉSICOS NARCÓTICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
fosfato de codeína,COD,60 MG COM CT BL AL PLAS PVC/PVDC TRANS X 30,comprimido,60 mg,oral,N2A - ANALGÉSICOS NARCÓTICOS,venda_sob_prescricao_retida,ANVISA/CMED 2026-06
